request-id,request-method,request-path,request-query,request-payload,response-status,response-content-type,response-payload,response-oops,pre-handle-timestamp,post-handle-timestamp,"after-completion-timestamp"
"a93e41af-8a90-439a-a90d-9b8199878aec",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,50224755051100,50224756907900,50224757075900
"9b5ffbb2-6541-4533-bbde-6fb8447629b9",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,50224758700400,50224760584900,50224760745900
"9e6dcbdd-1949-4d09-b4b8-6375b761849f",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,50224762368300,50224764404500,50224764573300
"4c8b886a-e717-4221-bcc2-5d6ccf7359cd",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,50224766686600,50224768516700,50224768694800
"548c4b47-0fcc-4468-994e-db5799b55b1e",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,50224770419800,50224772489000,50224772681400
"ce87e5e3-7c0a-4153-a2c1-74937c272c64",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,50224774463000,50224775862800,50224776032100
"758c56f5-620a-47a7-b756-85bccb23bf7d",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,50224778227000,50224780186800,50224780349500
"50dc29ff-ae4a-4203-b9ca-838de9a1ef3f",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,50224781860100,50224783755000,50224783911200
"24025ab4-748d-4dd4-ac26-c9e093cfc8c7",GET,/images/banner.png,,,200,image/png,,,50224785450900,50224787171700,50224787349100
"cc2719e7-ffd7-49fe-8fac-d48a6bca04ba",GET,/images/logo.png,,,200,image/png,,,50224789630000,50224791031200,50224791152800
"0169f0cf-5bf5-4825-9a0e-6c12e7cf7850",GET,"/libraries/datatables/1.10.18/config/i18n-en.json",,,200,application/json,"sProcessing=Processing...&sSearch=Search:&sLengthMenu=Show%20_MENU_%20items&sInfo=Showing%20data%20_START_%20-%20_END_%20out%20of%20_TOTAL_%20data&sInfoEmpty=No%20items%20found&sInfoFiltered=(filtered%20from%20_MAX_%20data)&sInfoPostFix=&sLoadingRecords=Loading...&sZeroRecords=No%20data&sEmptyTable=No%20data&oPaginate.sFirst=First&oPaginate.sPrevious=Previous&oPaginate.sNext=Next&oPaginate.sLast=Last",,50224792734200,50224793943400,50224794851300
"5db564a4-2d8e-4606-80ed-b7f89a99b214",GET,"/technician/involves/delete",maintenanceRecordId=415,,200,text/html;charset=utf-8,"aircraftRegistrationNumber=0001&id=0&tasks=%5B%7B%22key%22%3A%220%22%2C%22label%22%3A%22----%22%2C%22selected%22%3Atrue%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22436%22%2C%22label%22%3A%22%3Cmarquee%3EHacked%3C%2Fmarquee%3E%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22429%22%2C%22label%22%3A%22Lo%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%5D&maintenanceRecord=415&version=0&task=0&maintenanceRecordId=415",,50224796902700,50224802641300,50224946374700
"f9108ed9-c3d5-42a6-a150-658fc33370c4",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,50224952265100,50224954353300,50224954544700
"1351348a-d911-4200-82e1-5f140b689001",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,50224956326500,50224957637300,50224957825900
"9a9d2e5f-aba9-4b6f-b1e2-b9cd56975a87",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,50224959530100,50224960857100,50224960976500
"a0ce4e24-ffe7-4fa5-8cbf-ef3e1f68be04",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,50224962162400,50224963344800,50224963455000
"c5bd52aa-a414-4aad-b74d-32c7749fd5b9",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,50224964770100,50224965917400,50224966029100
"6e36f6cf-b412-4b89-a052-b18d0c4b4a04",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,50224967320200,50224968918300,50224969065700
"38958e41-1f6d-4aeb-ab1e-1f8c09bd8101",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,50224970509600,50224972262800,50224972427800
"42c1eeee-11b9-4796-849f-5f90c83ed262",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,50224974084900,50224976076900,50224976240600
"cd2ef68c-ba13-48c8-a8e8-f43c238f2707",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,50224977848700,50224979595200,50224979759400
"abd8bca0-0068-4521-ba5a-d559232d2a6c",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,50224981458900,50224982686300,50224982800700
"809b3ff8-6e30-49b8-91dd-24c5f2a59ac6",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,50224984446600,50224985641400,50224985773100
"0b1030dc-79fd-4fa8-b337-4aeba610dafd",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,50224986911900,50224988136900,50224988259000
"db6c2d52-5fc0-41c7-946d-08a785e0d6d4",GET,/images/banner.png,,,200,image/png,,,50224989385800,50224990842900,50224990958800
"1500ce49-73f8-4018-88c5-f9183b803d95",GET,/images/logo.png,,,200,image/png,,,50224992665700,50224994014100,50224994129000
"ad5214f4-527e-4114-bdf0-d740e95d2720",POST,"/technician/involves/delete",,"aircraftRegistrationNumber=0001&id=0&maintenanceRecordId=415&task=436&version=0",200,text/html;charset=utf-8,,,50224995931500,50225051109200,50225177936400
"74233bc9-c389-4403-9d65-e4b7c0e55556",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,50225181880100,50225183365000,50225183511100
"5f47f916-38f9-421c-91da-f9faf2b953cc",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,50225184960500,50225186635800,50225186790800
"9880e39d-4c91-46a6-b2ce-c560ce691be3",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,50225188542900,50225190467900,50225190667500
"292c4cdc-30dc-46a5-8dde-c4e5242ec93c",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,50225192419500,50225194407900,50225194577900
"81742c78-b81b-45f1-ba54-edd2d2b1f5e1",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,50225196180500,50225197766300,50225197919600
"35dc3c19-004d-46a5-8e83-8a2b6e9cceb8",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,50225199359000,50225200627100,50225200757100
"5def078b-e6ba-4efb-a497-8381134c390d",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,50225202315600,50225204000100,50225204135000
"8c01d572-1914-4e91-9d6e-2485fdba550f",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,50225206034400,50225208081300,50225208272200
"dfe3bf34-01fe-42d7-9233-a81b5e3a6305",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,50225209817500,50225211219400,50225211334400
"4723078a-c95e-425e-8f3d-7f9acefdc07d",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,50225212755500,50225214165300,50225214299500
"c00789f0-78e9-4b01-8c5a-053dca518d32",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,50225216030500,50225217267900,50225217419500
"3368f1a0-7919-4109-95eb-7b31e299c66f",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,50225218539900,50225219700600,50225219806700
"5b2327d1-4ff1-46ce-89b8-b99cdf131a70",GET,/images/banner.png,,,200,image/png,,,50225220893500,50225222298900,50225222420600
"6bc77e0c-d35f-42bd-9373-d47d8ecbcfbf",GET,/technician/task/list,maintenanceRecordId=415,,200,text/html;charset=utf-8,"id%5B0%5D=429&draftMode%5B0%5D=%E2%9C%94&priority%5B0%5D=2&showCreate=true&description%5B0%5D=Lo&type%5B0%5D=SYSTEM_CHECK&maintenanceRecordId=415&payload%5B0%5D=12%7Ctrue&version%5B0%5D=0",,50225223991900,50225228330900,50225365803100
"3e581df8-e6ee-4f82-848d-e7abb6ad159d",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,50225370530000,50225371829000,50225371944200
"f9956216-6098-42be-96c4-afa2ba8eb6b5",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,50225373159600,50225374366200,50225374472500
"3139d641-5161-46dd-b000-bbb959d90916",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,50225375972400,50225377145400,50225377264600
"fb92f3b3-88bb-420b-8367-cd0afdcd12d3",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,50225378414900,50225379616000,50225379721600
"582cc45a-32c6-4183-82e0-5d1c1325332c",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,50225380878600,50225381995000,50225382112700
"2dacdffe-b30c-4b82-b4f3-284cd09205b9",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,50225383219800,50225384427700,50225384537700
"b0670e65-2a49-4204-9895-44a42c041ba9",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,50225385657600,50225386867900,50225386977800
"03a328f4-1797-41f9-927e-1950faea390f",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,50225388417900,50225389762100,50225389894700
"7029b72e-f697-40bc-8bac-7c1bc8200905",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,50225391277400,50225392608600,50225392734200
"d1fffa50-bd02-4005-9b80-fc0d5ab1122b",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,50225394199300,50225395460200,50225395626100
"8d189282-c326-46b6-834f-6deec0dfef4b",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,50225397465500,50225399199800,50225399359500
"9a8c9406-8f59-4b18-bdcd-f56b8960af5b",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,50225400817200,50225402548500,50225402696500
"80edee05-a414-4dfe-9d00-d20a9c7d9287",GET,/images/banner.png,,,200,image/png,,,50225404062100,50225406732800,50225406938100
"e5f993c4-fcc9-43f5-a606-608fb8c9f9ce",GET,/images/logo.png,,,200,image/png,,,50225409559600,50225412870400,50225413095000
"17dc4b2e-6da8-487f-8d08-e985e7d86a78",GET,"/libraries/datatables/1.10.18/config/i18n-en.json",,,200,application/json,"sProcessing=Processing...&sSearch=Search:&sLengthMenu=Show%20_MENU_%20items&sInfo=Showing%20data%20_START_%20-%20_END_%20out%20of%20_TOTAL_%20data&sInfoEmpty=No%20items%20found&sInfoFiltered=(filtered%20from%20_MAX_%20data)&sInfoPostFix=&sLoadingRecords=Loading...&sZeroRecords=No%20data&sEmptyTable=No%20data&oPaginate.sFirst=First&oPaginate.sPrevious=Previous&oPaginate.sNext=Next&oPaginate.sLast=Last",,50225415728600,50225417658900,50225418478800
"0b0298ca-cbb1-403f-bfa6-964a7917d597",GET,"/technician/maintenance-record/list",mine=true,,200,text/html;charset=utf-8,"estimatedCost%5B1%5D=EUR+500%2C000.00&version%5B1%5D=0&status%5B0%5D=PENDING&draftMode%5B2%5D=%E2%9C%94&id%5B1%5D=416&estimatedCost%5B2%5D=EUR+999%2C999.99&version%5B2%5D=0&status%5B1%5D=IN_PROGRESS&moment%5B4%5D=2012%2F02%2F07+18%3A30&draftMode%5B1%5D=%E2%9C%96&id%5B0%5D=415&estimatedCost%5B3%5D=EUR+0.00&version%5B3%5D=0&inspectionDueDate%5B1%5D=2026%2F04%2F07+20%3A30&status%5B2%5D=COMPLETED&moment%5B3%5D=2012%2F02%2F07+18%3A30&draftMode%5B4%5D=%E2%9C%96&estimatedCost%5B4%5D=EUR+0.00&showCreate=true&version%5B4%5D=0&inspectionDueDate%5B0%5D=2023%2F04%2F07+19%3A30&status%5B3%5D=IN_PROGRESS&moment%5B2%5D=2011%2F04%2F16+00%3A00&draftMode%5B3%5D=%E2%9C%96&inspectionDueDate%5B3%5D=2030%2F04%2F07+18%3A30&status%5B4%5D=PENDING&moment%5B1%5D=2000%2F01%2F01+00%3A01&moment%5B0%5D=2012%2F02%2F07+18%3A30&inspectionDueDate%5B2%5D=2023%2F07%2F29+23%3A59&id%5B4%5D=424&draftMode%5B0%5D=%E2%9C%94&id%5B3%5D=421&estimatedCost%5B0%5D=EUR+0.00&inspectionDueDate%5B4%5D=2012%2F04%2F07+18%3A30&version%5B0%5D=0&id%5B2%5D=417",,50225421478700,50225428491100,50225782494300
"8e2a445e-c72a-47ec-a33c-90f241a9f682",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,50225872986300,50225891200000,50225891384300
"9159d09d-3cdd-4664-ab2e-bc95357f782c",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,50225892998000,50225894896200,50225895012400
"cdc90571-35b0-46bb-98a4-9871fbe726d3",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,50225896371900,50225897626100,50225897755700
"6a9252a4-0f0f-4df5-a527-2b7387c6e1e5",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,50225898925200,50225900229700,50225900340400
"d06479ba-8b69-49db-aecd-ae8365f4b179",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,50225901546700,50225902672000,50225902776800
"3728bc6c-0d6c-457b-b7ba-fb739b163300",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,50225903987400,50225905347300,50225905474900
"b5e5a197-23a8-49d0-af03-12a9da41fba8",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,50225906808800,50225908164900,50225908290800
"726d5048-7984-464c-a5dd-8c03caec3d6f",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,50225909759600,50225910898200,50225911022200
"22205738-ff0d-4ff3-a8e4-8d8d760a58b0",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,50225912469000,50225914487800,50225914662200
"5957ee68-7917-4c81-a385-0e3bc0f65fc9",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,50225916407400,50225917648900,50225917758000
"33e47b0b-3308-4c98-9a14-413317ee76b0",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,50225919469800,50225920656700,50225920785900
"b6477a85-1b1c-4679-903f-9f2bc4aa12ac",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,50225922130200,50225923263800,50225923372200
"b378b19d-556d-4265-8d81-6cc916723f4b",GET,/images/banner.png,,,200,image/png,,,50225924496200,50225925890400,50225926000400
"35ef9417-113c-4837-9224-3fc4f00d3ae1",GET,/images/logo.png,,,200,image/png,,,50225927643300,50225928990800,50225929104000
"85e5d16f-8c06-400f-869a-6f9af82cc42c",GET,"/libraries/datatables/1.10.18/config/i18n-en.json",,,200,application/json,"sProcessing=Processing...&sSearch=Search:&sLengthMenu=Show%20_MENU_%20items&sInfo=Showing%20data%20_START_%20-%20_END_%20out%20of%20_TOTAL_%20data&sInfoEmpty=No%20items%20found&sInfoFiltered=(filtered%20from%20_MAX_%20data)&sInfoPostFix=&sLoadingRecords=Loading...&sZeroRecords=No%20data&sEmptyTable=No%20data&oPaginate.sFirst=First&oPaginate.sPrevious=Previous&oPaginate.sNext=Next&oPaginate.sLast=Last",,50225930544800,50225931700900,50225932513300
"a7d1b46b-188a-4f45-adf1-dc720f0a136e",GET,"/technician/maintenance-record/show",id=415,,200,text/html;charset=utf-8,"notes=Lorem+ipsum+dolor+sit+amet+consectetur+adipiscing+elit.+Sed+do%3A+eiusmod+tempor+incididunt+ut+labore+et+dolore+magna+aliqua%21+Ut&id=415&estimatedCost=EUR+0.00&version=0&inspectionDueDate=2023%2F04%2F07+19%3A30&aircrafts=%5B%7B%22key%22%3A%220%22%2C%22label%22%3A%22----%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22134%22%2C%22label%22%3A%220001%22%2C%22selected%22%3Atrue%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22135%22%2C%22label%22%3A%220002%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22136%22%2C%22label%22%3A%220003%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22137%22%2C%22label%22%3A%220004%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22138%22%2C%22label%22%3A%220005%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22139%22%2C%22label%22%3A%220006%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22140%22%2C%22label%22%3A%220007%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22141%22%2C%22label%22%3A%220008%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22142%22%2C%22label%22%3A%220009%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22143%22%2C%22label%22%3A%220010%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22144%22%2C%22label%22%3A%220011%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22145%22%2C%22label%22%3A%220012%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22146%22%2C%22label%22%3A%220013%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22147%22%2C%22label%22%3A%220014%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22148%22%2C%22label%22%3A%220015%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22149%22%2C%22label%22%3A%220016%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22150%22%2C%22label%22%3A%220017%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22151%22%2C%22label%22%3A%220018%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22152%22%2C%22label%22%3A%220019%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22153%22%2C%22label%22%3A%220020%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22154%22%2C%22label%22%3A%220021%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22155%22%2C%22label%22%3A%220022%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22156%22%2C%22label%22%3A%220023%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22157%22%2C%22label%22%3A%220024%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22158%22%2C%22label%22%3A%220025%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22159%22%2C%22label%22%3A%220026%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22160%22%2C%22label%22%3A%220027%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22161%22%2C%22label%22%3A%220028%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22162%22%2C%22label%22%3A%220029%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22163%22%2C%22label%22%3A%220030%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%5D&draftMode=true&statuses=%5B%7B%22key%22%3A%220%22%2C%22label%22%3A%22----%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22PENDING%22%2C%22label%22%3A%22PENDING%22%2C%22selected%22%3Atrue%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22IN_PROGRESS%22%2C%22label%22%3A%22IN_PROGRESS%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22COMPLETED%22%2C%22label%22%3A%22COMPLETED%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%5D&status=PENDING&moment=2012%2F02%2F07+18%3A30&aircraft=134&technician=Moreno%2C+Jes%C3%BAs",,50225934135600,50225941938500,50226204378900
"99c53c44-928a-4926-9bb8-3ee6dee08abf",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,50226288771600,50226290868100,50226291053600
"e5ece38d-54d6-41f5-ab9a-183a2573694c",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,50226292701800,50226294326700,50226294447000
"0cd4177c-881b-46d1-b49e-d0732cb5bde6",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,50226295841600,50226297075900,50226297190600
"71149fcd-35ff-453b-8ef7-a99653cead98",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,50226298825200,50226300133400,50226300252600
"cdd5eed9-e8c6-43f5-9528-78a06ad3fb04",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,50226301828900,50226302967200,50226303083100
"bd635090-6f7a-46da-9001-7b9315722371",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,50226304283100,50226305580500,50226305743600
"1c3dcc75-c8e9-4739-89a4-c90ff11949f5",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,50226307321400,50226308934100,50226309067900
"d5e8b981-0de8-4d63-98be-192de7aafe60",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,50226310203900,50226311508400,50226311645500
"110e8281-b592-49e1-8811-4465cfa87036",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,50226313308300,50226314693300,50226314813000
"975c7666-a4ce-4c78-9a21-ef33a5bfd2f3",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,50226315884600,50226317169200,50226317302400
"eeea546e-7bef-44bf-9686-c07e45d4f6fd",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,50226318854200,50226319956600,50226320068100
"6a371cd1-3bf2-4a94-8bc4-8c5e0df3cea9",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,50226321093200,50226322571900,50226322730800
"2cb725f3-cd4b-4783-8e74-32909fc589b2",GET,/images/banner.png,,,200,image/png,,,50226324014200,50226325540400,50226325666100
"63989640-fc65-4419-8501-27caca4780d6",GET,/images/logo.png,,,200,image/png,,,50226327466000,50226329038700,50226329155300
"4412a210-e78a-47f2-b1ef-5d86987f94f9",GET,/technician/task/list,maintenanceRecordId=415,,200,text/html;charset=utf-8,"id%5B0%5D=429&draftMode%5B0%5D=%E2%9C%94&priority%5B0%5D=2&showCreate=true&description%5B0%5D=Lo&type%5B0%5D=SYSTEM_CHECK&maintenanceRecordId=415&payload%5B0%5D=12%7Ctrue&version%5B0%5D=0",,50226330610000,50226336374800,50226517883900
"385c377b-3c09-442a-96a2-30f23c5f4964",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,50226524094000,50226525434500,50226525572000
"5b1090e0-0a1f-45ef-917e-d64bb3396eeb",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,50226526753700,50226527926400,50226528034900
"bab68498-49e6-49b0-a46b-7344fc52a8ed",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,50226529319900,50226531077000,50226531234400
"ef47c615-a035-4159-8a77-317f853ea44e",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,50226532670500,50226534337300,50226534489500
"e8b05c34-7fc1-47f7-ae43-7437a182cd2e",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,50226535934500,50226537437100,50226537556900
"e10d1f31-fb72-4aee-99cf-50dd85078d44",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,50226538660200,50226539833800,50226539951200
"ca3b2935-e183-4ee3-98c9-ef153e84c81c",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,50226540966200,50226542154800,50226542276100
"a7ee873e-358c-4f45-98d8-e30e45888aa3",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,50226544139400,50226546015600,50226546180900
"6d516b6e-b412-42da-a79e-8a877aea5070",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,50226547646100,50226549325500,50226549478600
"cd76dbe5-2268-4746-a9a5-3fd7aeabcf1d",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,50226551169900,50226552862200,50226553022000
"d5e22873-dfdd-4bb5-8687-1d70bae7a3da",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,50226554848000,50226556700600,50226556874000
"dd4f3d4d-8b4d-4cfb-9f0d-87e41524f25b",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,50226558286800,50226559832900,50226559978200
"055d4907-a38e-4e12-bf65-6ea24265c819",GET,/images/banner.png,,,200,image/png,,,50226561279900,50226562689400,50226562797500
"5bb53a93-d722-468b-8ca2-ca3de6e1d2dc",GET,/images/logo.png,,,200,image/png,,,50226564610100,50226565965200,50226566086100
"05f24340-17ce-4f4c-8bf5-28310961fa9e",GET,"/libraries/datatables/1.10.18/config/i18n-en.json",,,200,application/json,"sProcessing=Processing...&sSearch=Search:&sLengthMenu=Show%20_MENU_%20items&sInfo=Showing%20data%20_START_%20-%20_END_%20out%20of%20_TOTAL_%20data&sInfoEmpty=No%20items%20found&sInfoFiltered=(filtered%20from%20_MAX_%20data)&sInfoPostFix=&sLoadingRecords=Loading...&sZeroRecords=No%20data&sEmptyTable=No%20data&oPaginate.sFirst=First&oPaginate.sPrevious=Previous&oPaginate.sNext=Next&oPaginate.sLast=Last",,50226567667300,50226568808100,50226569325600
